;Name;price;URL;type
181;Bakuman 07;0.045;https://www.todoconsolas.com/manga/36691-manga_bakuman_07_po27965-9788467906097.html;Manga
182;Bakuman 08;0.045;https://www.todoconsolas.com/manga/36690-manga_bakuman_08_po27966-9788467906745.html;Manga
183;Bakuman 09;0.045;https://www.todoconsolas.com/manga/36689-manga_bakuman_09_po29199-9788467907780.html;Manga
184;Baljak Ivrea 01;0.025;https://www.todoconsolas.com/manga/7591-manga_baljak_ivrea_01_po53276-9788496967304.html;Manga
185;Barbarities Milky Way 01;0.05;https://www.todoconsolas.com/manga/128452-manga_barbarities_milky_way_01_po170633-9788419195623.html;Manga
186;Barrage Planeta 01 y 02;0.09949999999999999;https://www.todoconsolas.com/manga/116719-manga_barrage_planeta_01_y_02_po159511-9788491469810.html;Manga
187;Bastard !! Complete Planeta 04;0.19949999999999998;https://www.todoconsolas.com/manga/92955-manga_bastard____complete_planeta_04_po138904-9788415480686.html;Manga
188;Bastard Planeta 01;0.04;https://www.todoconsolas.com/manga/4890-manga_bastard_planeta_01_po29038.html;Manga
189;Bastard Planeta 02;0.04;https://www.todoconsolas.com/manga/57797-manga_bastard_planeta_02_po117283.html;Manga
190;Bastard Planeta 04;0.05;https://www.todoconsolas.com/manga/57312-manga_bastard_planeta_04_po46785.html;Manga
191;Bastard Planeta 10;0.05;https://www.todoconsolas.com/manga/57821-manga_bastard_planeta_10_po46791.html;Manga
192;Bastard Planeta 11;0.05;https://www.todoconsolas.com/manga/57820-manga_bastard_planeta_11_po46792.html;Manga
193;Bastard Planeta 12;0.05;https://www.todoconsolas.com/manga/57819-manga_bastard_planeta_12_po46793.html;Manga
194;Bastard Planeta 13;0.05;https://www.todoconsolas.com/manga/6939-manga_bastard_planeta_13_po46794.html;Manga
